,,0201,Vehículos en arrendamiento operativo,,
,,,,,
,,9801,Vehículos - revalúo,,
,,,,,
,06,,MAQUINARIA, EQUIPO Y HERRAMIENTA,
,,,,,
,,0101,Maquinaria, equipo y herramienta - valor de adquisición.,
,,,,,
,,0201,Maquinaria, equipo y Herramienta en arrendamiento operativo,
,,,,,
,,9801,Maquinaria, equipo y herramienta- revalúo,
,,,,,
,07,,REMODELACIONES Y READECUACIONES EN LOCALES PROPIOS,,
,,,,,
,,0101,Remodelaciones y readecuaciones en locales propios,,
,,,,,
,08,,CONSTRUCCIONES EN LOCALES RECIBIDOS EN ARRENDAMIENTO,,
,,,,,
,,0101,Construcciones y mejoras en locales recibidos en arrendamiento,,
,,,,,
,99,,OTROS,,
,,,,,
,,0101,Biblioteca,,
,,,,,
,,0201,Obras de arte,,
,,,,,
,,9701,Otros,,
,,,,,
1329,,,DEPRECIACIÓN Y DETERIORO ACUMULADA(O)  (-),,
,,,,,
,00,,DEPRECIACIÓN ACUMULADA  (-),,
,,,,,
,,0100,Edificaciones,,
,,,,,
,,0200,Equipo de computación,,
,,,,,
,,0300,Equipo de oficina,,
,,,,,
,,0400,Mobiliario,,
,,,,,
,,0500,Vehículos,,
,,,,,
,,0600,Maquinaria, equipo y herramienta,
,,,,,
,,0700,Remodelaciones y readecuaciones en locales propios,,
,,,,,
,,0800,Construcciones en locales recibidos en arrendamiento,,
,,,,,
,,0900,Biblioteca y obras de arte,,
,,,,,
,02,,DETERIORO ACUMULADO (-),,
,,,,,
,,0101,Terrenos,,
,,,,,
,,0201,Propiedades y equipo,,
,,,,,
133,,,INTANGIBLES,,
,,,,,
1330,,,INTANGIBLES,,
,,,,,
,01,,CRIPTOMONEDAS VOLÁTILES,,
,,,,,
,,0101,Bitcoin,,
,,,,,
,,0201,Ethereum,,
,,,,,
,02,,CRIPTOMONEDAS ESTABLES,,
,,,,,
,,0101,USDT (Tether),,
,,,,,
,,0201,USDC,,
,,,,,
,03,,FRANQUICIAS, LICENCIAS Y CONCESIONES,
,,,,,
,,0101,Franquicias,,
,,,,,
,,0201,Licencias,,
,,,,,
,,0301,Concesiones,,
,,,,,
,04,,PROGRAMAS INFORMÁTICOS,,
,,,,,
,,0101,Programas informáticos,,
,,,,,
,05,,SITIOS WEB,,
,,,,,
,,0101,Sitios Web,,
,,,,,
,97,,OTROS,,
,,,,,
,,9701,Otros,,
,,,,,
1339,,,AMORTIZACIÓN Y DETERIORO ACUMULADA(O) (-),,
,,,,,
,01,,AMORTIZACIÓN (-),,
,,,,,
,,0101,Franquicias, licencias y concesiones,
,,,,,
,,0201,Programas informáticos,,
,,,,,
,,0301,Sitios Web,,
,,,,,
,,9701,Otros,,
,,,,,
,02,,DETERIORO ACUMULADO (-),,
,,,,,
,,0101,Intangibles,,
,,,,,
2,,,PASIVOS,Credit,
,,,,,
21,,,PASIVOS,,
,,,,,
210,,,PASIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS (VRCR),,
,,,,,
2100,,,MANTENIDOS PARA NEGOCIAR,,
,,,,,
,01,,MANTENIDOS PARA NEGOCIAR DISTINTOS A DERIVADOS,,
,,,,,
,,0101,Instrumentos representativos de deuda-ML,,
,,,,,
,,0102,Instrumentos representativos de deuda-ME,,
,,,,,
,,9801,Ajustes por fluctuación de valor razonable-ML,,
,,,,,
,,9802,Ajustes por fluctuación de valor razonable-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,02,,MANTENIDOS PARA NEGOCIAR DERIVADOS FINANCIEROS,,
,,,,,
,,0101,Forward-ML,,
,,,,,
,,0102,Forward-ME,,
,,,,,
,,0201,Swaps-ML,,
,,,,,
,,0202,Swaps-ME,,
,,,,,
,,0301,Opciones-ML,,
,,,,,
,,0302,Opciones-ME,,
,,,,,
,03,,DESIGNADOS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,,
,,,,,
,04,,DERIVADOS PARA COBERTURA CONTABLE,,
,,,,,
,,0101,Coberturas de valor razonable-ML,,
,,,,,
,,0102,Coberturas de valor razonable-ME,,
,,,,,
,,0201,Coberturas de flujos de efectivo-ML,,
,,,,,
,,0202,Coberturas de flujos de efectivo-ME,,
,,,,,
211,,,PASIVOS FINANCIEROS A COSTO AMORTIZADO,,
,,,,,
2110,,,DEPÓSITOS A LA VISTA,,
,,,,,
,01,,DEPÓSITOS EN CUENTA CORRIENTE,,
,,,,,
,,0101,Banco Central de Reserva - ML,,
,,,,,
,,0102,Banco Central de Reserva - ME,,
,,,,,
,,0201,Entidades del Estado - ML,,
,,,,,
,,0202,Entidades del Estado - ME,,
,,,,,
,,0301,Empresas privadas - ML,,
,,,,,
,,0302,Empresas privadas - ME,,
,,,,,
,,0401,Particulares - ML,,
,,,,,
,,0402,Particulares - ME,,
,,,,,
,,0501,Bancos - ML,,
,,,,,
,,0502,Bancos - ME,,
,,,,,
,,0601,Bancos de Inversión - ML,,
,,,,,
,,0602,Bancos de Inversión - ME,,
,,,,,
,,0701,Otras entidades del Sistema Financiero - ML,,
,,,,,
,,0702,Otras entidades del Sistema Financiero - ME,,
,,,,,
,,0801,Depósitos por aplicar - ML,,
,,,,,
,,0802,Depósitos por aplicar - ME,,
,,,,,
,,0901,Retiros por aplicar - ML,,
,,,,,
,,0902,Retiros por aplicar - ME,,
,,,,,
,,1001,Personas no domiciliadas- ML,,
,,,,,
,,1002,Personas no domiciliadas- ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,02,,DEPÓSITOS DE AHORRO,,
,,,,,
2111,,,DEPÓSITOS PACTADOS HASTA UN AÑO PLAZO,,
,,,,,
,01,,TÍTULOS DE AHORRO PACTADOS A MENOS DE TREINTA DÍAS PLAZO,,
,,,,,
,02,,DEPÓSITOS A 30 DÍAS PLAZO,,
,,,,,
,03,,DEPÓSITOS A 60 DÍAS PLAZO,,
,,,,,
,04,,DEPÓSITOS A 90 DÍAS PLAZO,,
,,,,,
,05,,DEPÓSITOS A 120 DÍAS PLAZO,,
,,,,,
,06,,DEPÓSITOS A 150 DÍAS PLAZO,,
,,,,,
,07,,DEPÓSITOS A 180 DÍAS PLAZO,,
,,,,,
,08,,DEPÓSITOS PACTADOS A MAS DE 180 DÍAS PLAZO,,
,,,,,
,13,,DEPÓSITOS A 360 DÍAS PLAZO,,
,,,,,
,14,,DEPÓSITOS DE AHORRO PROGRAMADO,,
,,,,,
,99,,DEPÓSITOS EN GARANTÍA DE CARTAS DE CRÉDITO,,
,,,,,
2112,,,DEPÓSITOS PACTADOS A MÁS DE UN AÑO PLAZO,,
,,,,,
,01,,DEPÓSITOS A PLAZO,,
,,,,,
,02,,DEPÓSITOS EN GARANTÍA DE CARTAS DE CRÉDITO,,
,,,,,
,03,,DEPÓSITOS DE AHORRO PROGRAMADO,,
,,,,,
2113,,,CERTIFICADOS DE DEPÓSITOS NEGOCIABLES,,
,,,,,
,01,,CERTIFICADOS DE DEPÓSITOS NEGOCIABLES,,
,,,,,
,,0101,Certificados de depósitos  negociables emitidos hasta un año plazo - ML,,
,,,,,
,,0102,Certificados de depósitos  negociables emitidos hasta un año plazo - ME,,
,,,,,
,,0201,Certificados de depósitos  negociables emitidos más de un año plazo - ML,,
,,,,,
,,0202,Certificados de depósitos  negociables emitidos más de un año plazo - ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
2114,,,DEPÓSITOS RESTRINGIDOS E INACTIVOS,,
,,,,,
,01,,DEPÓSITOS EN GARANTÍA - CUENTA  DE AHORRO,,
,,,,,
,,0101,Banco Central de Reserva - ML,,
,,,,,
,,0102,Banco Central de Reserva - ME,,
,,,,,
,,0201,Entidades del Estado - ML,,
,,,,,
,,0202,Entidades del Estado - ME,,
,,,,,
,,0301,Empresas privadas - ML,,
,,,,,
,,0302,Empresas privadas - ME,,
,,,,,
,,0401,Particulares - ML,,
,,,,,
,,0402,Particulares - ME,,
,,,,,
,,0501,Bancos - ML,,
,,,,,
,,0502,Bancos- ME,,
,,,,,
,,0601,Bancos de Inversión -ML,,
,,,,,
,,0602,Bancos de Inversión -ME,,
,,,,,
,,0701,Otras entidades del Sistema  Financiero- ML,,
,,,,,
,,0702,Otras entidades del Sistema Financiero- ME,,
,,,,,
,,0801,Personas no domiciliadas ML,,
,,,,,
,,0802,Personas no domiciliadas ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,02,,DEPÓSITOS EN GARANTÍA - A PLAZO,,
,,,,,
,03,,DEPÓSITOS EMBARGADOS - CUENTA CORRIENTE,,
,,,,,
,04,,DEPÓSITOS EMBARGADOS - CUENTA DE AHORRO,,
,,,,,
,05,,DEPÓSITOS EMBARGADOS - DEPÓSITOS A PLAZO,,
,,,,,
,06,,DEPÓSITOS INACTIVOS - CUENTAS CORRIENTES,,
,,,,,
,07,,DEPÓSITOS INACTIVOS - AHORROS,,
,,,,,
2115,,,OPERACIONES CON PACTO DE RETROCOMPRA,,
,,,,,
,01,,OPERACIONES DE REPORTO CON EL BANCO CENTRAL DE RESERVA,,
,,,,,
,,0001,Operaciones de reporto con el Banco Central de Reserva - ML,,
,,,,,
,,0002,Operaciones de reporto con el Banco Central de Reserva - ME,,
,,,,,
,,9901,Comisiones, premios o primas - ML,
,,,,,
,,9902,Comisiones, premios o primas - ME,
,,,,,
,02,,OPERACIONES DE REPORTO CON ENTIDADES DEL ESTADO,,
,,,,,
,,0001,Operaciones de reporto con entidades del Estado - ML,,
,,,,,
,,0002,Operaciones de reporto con entidades del Estado - ME,,
,,,,,
,,9901,Comisiones, premios o primas - ML,
,,,,,
,,9902,Comisiones, premios o primas - ME,
,,,,,
,03,,OPERACIONES DE REPORTO CON EMPRESAS PRIVADAS,,
,,,,,
,,0001,Operaciones de reporto con empresas privadas - ML,,
,,,,,
,,0002,Operaciones de reporto con empresas privadas - ME,,
,,,,,
,,9901,Comisiones, premios o primas - ML,
,,,,,
,,9902,Comisiones, premios o primas - ME,
,,,,,
,04,,OPERACIONES DE REPORTO CON PARTICULARES,,
,,,,,
,,0001,Operaciones de reporto con particulares - ML,,
,,,,,
,,0002,Operaciones de reporto con particulares - ME,,
,,,,,
,,9901,Comisiones, premios o primas - ML,
,,,,,
,,9902,Comisiones, premios o primas - ME,
,,,,,
,05,,OPERACIONES DE REPORTO CON BANCOS,,
,,,,,
,,0001,Operaciones de reporto con bancos - ML,,
,,,,,
,,0002,Operaciones de reporto con bancos - ME,,
,,,,,
,,9901,Comisiones, premios o primas - ML,
,,,,,
,,9902,Comisiones, premios o primas - ME,
,,,,,
,06,,OPERACIONES DE REPORTO CON OTRAS ENTIDADES DEL SISTEMA FINANCIERO,,
,,,,,
,,0001,Operaciones de reporto con otras entidades del Sistema Financiero - ML,,
,,,,,
,,0002,Operaciones de reporto con otras entidades del Sistema Financiero - ME,,
,,,,,
,,9901,Comisiones, premios o primas - ML,
,,,,,
,,9902,Comisiones, premios o primas - ME,
,,,,,
,07,,OPERACIONES BURSÁTILES,,
,,,,,
,,0001,Operaciones bursátiles - ML,,
,,,,,
,,0002,Operaciones bursátiles - ME,,
,,,,,
,,9901,Comisiones, premios o primas - ML,
,,,,,
,,9902,Comisiones, premios o primas - ME,
,,,,,
,08,,OPERACIONES DE REPORTO CON BANCOS DE INVERSIÓN,,
,,,,,
,,0001,Operaciones de reporto con bancos de inversión - ML,,
,,,,,
,,0002,Operaciones de reporto con bancos de inversión - ME,,
,,,,,
,,9901,Comisiones, premios o primas - ML,
,,,,,
,,9902,Comisiones, premios o primas - ME,
,,,,,
2116,,,PRÉSTAMOS PACTADOS HASTA UN AÑO PLAZO,,
,,,,,
,01,,ADEUDADO AL BCR,,
,,,,,
,,0101,Créditos de liquidez automáticos - ML,,
,,,,,
,,0102,Créditos de liquidez automáticos - ME,,
,,,,,
,,0201,Créditos para cubrir deterioros de liquidez -ML,,
,,,,,
,,0202,Créditos para cubrir deterioros de liquidez -ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,02,,ADEUDADO A ENTIDADES DEL ESTADO,,
,,,,,
,,0101,Para prestar a terceros - ML,,
,,,,,
,,0102,Para prestar a terceros - ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,03,,ADEUDADO A BANCOS DE INVERSIÓN,,
,,,,,
,,0101,Para cubrir déficit de caja - ML,,
,,,,,
,,0102,Para cubrir déficit de caja - ME,,
,,,,,
,,0201,Adeudado a bancos por líneas de crédito - ML,,
,,,,,
,,0202,Adeudado a bancos  por líneas de crédito - ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,04,,ADEUDADO A BANCOS,,
,,,,,
,,0101,Para prestar a terceros - ML,,
,,,,,
,,0102,Para prestar a terceros - ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,05,,ADEUDADO A OTRAS ENTIDADES DEL SISTEMA FINANCIERO,,
,,,,,
,,0101,Para cubrir déficit de caja - ML,,
,,,,,
,,0102,Para cubrir déficit de caja - ME,,
,,,,,
,,0201,Para prestar a terceros - ML,,
,,,,,
,,0202,Para prestar a terceros - ME,,
,,,,,
,,0301,Para capitalización o para reestructuración - ML,,
,,,,,
,,0302,Para capitalización o para reestructuración -ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,06,,ADEUDADO A ENTIDADES EXTRANJERAS,,
,,,,,
,,0101,Adeudado a bancos extranjeros por cartas de crédito - ML,,
,,,,,
,,0102,Adeudado a bancos extranjeros por cartas de crédito - ME,,
,,,,,
,,0201,Adeudado a bancos extranjeros por líneas de crédito - ML,,
,,,,,
,,0202,Adeudado a bancos extranjeros por líneas de crédito - ME,,
,,,,,
,,0301,Adeudado a bancos extranjeros - otros - ML,,
,,,,,
,,0302,Adeudado a bancos extranjeros - otros - ME,,
,,,,,
,,0401,Adeudado a organismos multilaterales - ML,,
,,,,,
,,0402,Adeudado a organismos multilaterales - ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,07,,OTROS PRÉSTAMOS,,
,,,,,
,08,,ADEUDADO POR ARRENDAMIENTOS,,
,,,,,
,,0101,Pasivos por Arrendamientos -ML,,
,,,,,
,,0102,Pasivos por Arrendamientos -ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,09,,PRÉSTAMOS CONVERTIBLES EN ACCIONES,,
,,,,,
,,0001,Préstamos convertibles en acciones,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
2117,,,PRÉSTAMOS PACTADOS A MÁS DE UN AÑO PLAZO,,
,,,,,
,01,,ADEUDADO AL BCR,,
,,,,,
,02,,ADEUDADO A ENTIDADES DEL ESTADO,,
,,,,,
,,0101,Para prestar a terceros - ML,,
,,,,,
,,0102,Para prestar a terceros - ME,,
,,,,,
,,0201,Otros usos - ML,,
,,,,,
,,0202,Otros usos - ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,03,,ADEUDADO A BANCOS DE INVERSIÓN,,
,,,,,
,,0101,Adeudado a bancos por líneas de crédito - ML,,
,,,,,
,,0201,Adeudado a bancos  por líneas de crédito - ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,04,,ADEUDADO A BANCOS,,
,,,,,
,,0101,Adeudado a bancos por líneas de crédito - ML,,
,,,,,
,,0102,Adeudado a bancos  por líneas de crédito - ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,05,,ADEUDADO A OTRAS ENTIDADES DEL SISTEMA FINANCIERO,,
,,,,,
,06,,ADEUDADO A ENTIDADES EXTRANJERAS,,
,,,,,
,07,,OTROS PRÉSTAMOS,,
,,,,,
,08,,ADEUDADO POR ARRENDAMIENTOS,,
,,,,,
,,0101,Arrendamientos financieros - ML,,
,,,,,
,,0102,Arrendamientos financieros -ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
2118,,,PRÉSTAMOS PACTADOS A CINCO O MAS AÑOS PLAZO,,
,,,,,
,06,,ADEUDADO A ENTIDADES EXTRANJERAS,,
,,,,,
,07,,OTROS PRÉSTAMOS,,
,,,,,
,08,,ADEUDADO POR ARRENDAMIENTOS,,
,,,,,
2119,,,PRÉSTAMOS SUBORDINADOS,,
,,,,,
,01,,DEUDA SUBORDINADA A CINCO O MÁS AÑOS,,
,,,,,
,,0101,Deuda subordinada con instituciones extranjeras de primera línea - ML,,
,,,,,
,,0102,Deuda subordinada con instituciones extranjeras de primera línea - ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
212,,,TÍTULOS DE EMISIÓN PROPIA,,
,,,,,
2120,,,TÍTULOS DE EMISIÓN PROPIA,,
,,,,,
,01,,PACTADOS HASTA UN AÑO PLAZO,,
,,,,,
,,0101,Títulos con garantía hipotecaria - ML,,
,,,,,
,,0102,Títulos con garantía hipotecaria -ME,,
,,,,,
,,0201,Títulos sin garantía hipotecaria - ML,,
,,,,,
,,0202,Títulos sin garantía hipotecaria -ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,02,,TITULOS TOKENIZADOS HASTA UN AÑO PLAZO,,
,,,,,
,,0101,Titulos Tokenizados,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés,,
,,,,,
,,9901,Intereses y otros por pagar,,
,,,,,
,03,,PACTADOS A MÁS DE UN AÑO Y MENOS DE CINCO AÑOS PLAZO,,
,,,,,
,,0101,Títulos con garantía hipotecaria - ML,,
,,,,,
,,0102,Títulos con garantía hipotecaria -ME,,
,,,,,
,,0201,Títulos sin garantía hipotecaria - ML,,
,,,,,
,,0202,Títulos sin garantía hipotecaria -ME,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés-ML,,
,,,,,
,,9802,Ajustes por cobertura de exposición a la tasa de interés-ME,,
,,,,,
,,9901,Intereses y otros por pagar - ML,,
,,,,,
,,9902,Intereses y otros por pagar - ME,,
,,,,,
,04,,PACTADOS A CINCO O MÁS AÑOS PLAZO,,
,,,,,
,05,,TITULOS TOKENIZADOS A MÁS DE UN AÑO PLAZO,,
,,,,,
,,0101,Titulos Tokenizados,,
,,,,,
,,9801,Ajustes por cobertura de exposición a la tasa de interés,,
,,,,,
,,9901,Intereses y otros por pagar,,
,,,,,
213,,,OBLIGACIONES A LA VISTA,,
,,,,,
2130,,,OBLIGACIONES A LA VISTA,,
,,,,,
,01,,CHEQUES PROPIOS,,
,,,,,
,,0101,Cheques de caja o gerencia - ML,,
,,,,,
,,0102,Cheques de caja o gerencia - ME,,
,,,,,
,,0201,Cheques certificados - ML,,
,,,,,
,,0202,Cheques certificados - ME,,
,,,,,
,02,,OBLIGACIONES POR TARJETAS DE CRÉDITO,,
,,,,,
,,0001,Obligaciones por tarjetas de crédito - ML,,
,,,,,
,,0002,Obligaciones por tarjetas de crédito - ME,,
,,,,,
,03,,COBROS POR CUENTA AJENA,,
,,,,,
,,0101,Cobranzas locales - ML,,
,,,,,
,,0202,Cobranzas del exterior - ME,,
,,,,,
,,0301,Impuestos y servicios públicos - ML,,
,,,,,
,04,,CORRESPONSALÍAS,,
,,,,,
,,0101,Fondos fijos - ML,,
,,,,,
,,0201,Cheques de viajero - ML,,
,,,,,
,,0202,Cheques de viajero - ME,,
,,,,,
,05,,TRANSFERENCIAS DE FONDOS,,
,,,,,
,,0101,Transferencias locales - ML,,
,,,,,
,,0102,Transferencias locales - ME,,
,,,,,
,,0201,Giros emitidos por pagar - ML,,
,,,,,
,,0202,Giros emitidos por pagar - ME,,
,,,,,
,,0301,Giros recibidos por pagar - ML,,
,,,,,
,,0302,Giros recibidos por pagar - ME,,
,,,,,
,06,,CHEQUES Y OTROS VALORES POR APLICAR,,
,,,,,
,,0000,Cámara de Compensación,,
,,,,,
,,0001,Documentos remesados a bancos extranjeros - ML,,
,,,,,
,,0002,Documentos remesados a bancos extranjeros - ME,,
,,,,,
,99,,OTRAS,,
,,,,,
,,0101,Otras obligaciones a la vista,,
,,,,,
22,,,OTROS PASIVOS,,
,,,,,
221,,,SALDOS ENTRE COMPAÑIAS,,
,,,,,
2210,,,SALDOS ENTRE COMPAÑIAS,,
,,,,,
,00,,SALDOS ENTRE COMPAÑIAS,,
,,,,,
,,0101,Saldos con agencias nacionales - ML,,
,,,,,
,,0102,Saldos con agencias nacionales - ME,,
,,,,,
,,0201,Saldos con agencias extranjeras -  ML,,
,,,,,
,,0202,Saldos con agencias extranjeras - ME,,
,,,,,
,,0301,Saldos con sucursales nacionales - ML,,
,,,,,
,,0302,Saldos con sucursales nacionales - ME,,
,,,,,
,,0501,Saldos con subsidiarias nacionales - ML,,
,,,,,
,,0502,Saldos con subsidiarias nacionales - ME,,
,,,,,
,,0601,Saldos con subsidiarias extranjeras -  ML,,
,,,,,
,,0602,Saldos con subsidiarias extranjeras - ME,,
,,,,,
,,0701,Saldos con bancos extranjeros -  ML,,
,,,,,
,,0702,Saldos con bancos extranjeros - ME,,
,,,,,
,,0801,Préstamos de la matriz -  ML,,
,,,,,
,,0802,Préstamos de la matriz - ME,,
,,,,,
222,,,CUENTAS POR PAGAR,,
,,,,,
2220,,,CUENTAS POR PAGAR,,
,,,,,
,01,,CHEQUES DE CAJA PARA PROVEEDORES,,
,,,,,
,,0101,Cheques de caja para proveedores - ML,,
,,,,,
,,0102,Cheques de caja para proveedores - ME,,
,,,,,
,02,,DIVIDENDOS Y PARTICIPACIONES,,
,,,,,
,,0101,Dividendos,,
,,,,,
,,0201,Participación de utilidades al personal,,
,,,,,
,,0301,Decretado a entidad Matriz,,
,,,,,
,,0401,Decretado a Participaciones no controladoras,,
,,,,,
,03,,IMPUESTOS SERVICIOS PÚBLICOS Y OTRAS OBLIGACIONES,,
,,,,,
,,0101,Impuestos,,
,,,,,
,,0201,Servicios públicos,,
,,,,,
,,0301,Seguros,,
,,,,,
,,0401,Proveedores,,
,,,,,
,,0501,Otros acreedores - ML,,
,,,,,
,,0502,Otros acreedores - ME,,
,,,,,
,,0601,Liquidación de asociados,,
,,,,,
,,0701,Membresías,,
,,,,,
,04,,COMISIONES,,
,,,,,
,,0101,Por administración de activos-ML,,
,,,,,
,,0102,Por administración de activos-ME,,
,,,,,
,,0201,Por recepción de garantías financieras-ML,,
,,,,,
,,0202,Por recepción de garantías financieras-ME,,
,,,,,
,,0301,Por aperturas de cartas de crédito-ML,,
,,,,,
,,0302,Por aperturas de cartas de crédito-ME,,
,,,,,
,,0401,Por confirmaciones de cartas de crédito-ML,,
,,,,,
,,0402,Por confirmaciones de cartas de crédito-ME,,
,,,,,
,,0501,Por adquirencia-ML,,
,,,,,
,,0502,Por adquirencia-ME,,
,,,,,
,,0601,Por intercambio-ML,,
,,,,,
,,0602,Por intercambio-ME,,
,,,,,
,,0701,Por servicios bancarios-ML,,
,,,,,
,,0702,Por servicios bancarios-ME,,
,,,,,
,,0801,Operaciones de fondeo-ML,,
,,,,,
,,0802,Operaciones de fondeo-ME,,
,,,,,
,,0901,Por emisión de obligaciones-ML,,
,,,,,
,,0902,Por emisión de obligaciones-ME,,
,,,,,
,,1001,Por otros servicios-ML,,
,,,,,
,,1002,Por otros servicios-ME,,
,,,,,
,05,,ADMINISTRACIÓN DE ACTIVOS,,
,,,,,
,,0101,Administración de Activos,,
,,,,,
,06,,ANTICIPOS PARA RESERVACIÓN DE VIVIENDA,,
,,,,,
,,0101,Anticipos para reservación de vivienda-ML,,
,,,,,
,,0102,Anticipos para reservación de vivienda-ME,,
,,,,,
,07,,ADQUIRENCIA,,
,,,,,
,,0101,Negocios afiliados-ML,,
,,,,,
,,0102,Negocios afiliados-ME,,
,,,,,
,08,,INTERCAMBIO,,
,,,,,
,,0101,Negocios afiliados-ML,,
,,,,,
,,0102,Negocios afiliados-ME,,
,,,,,
,09,,FONDOS DE GARANTÍA,,
,,,,,
,,0101,Fondos de garantía-ML,,
,,,,,
,,0102,Fondos de garantía-ME,,
,,,,,
,10,,SUPERINTENDENCIA DEL SISTEMA FINANCIERO,,
,,,,,
,,0101,Cuota obligatoria,,
,,,,,
,,0102,Multas,,
,,,,,
,11,,COMPRAS DE INSTRUMENTOS FINANCIEROS,,
,,,,,
,,0101,Instrumentos financieros de inversión - ML,,
,,,,,
